case_id,worker_count,lock_mode,id,job_type,status,created_at,enqueued_at,dequeued_at,completed_at,failed_at,latency_ms
11,16,FOR UPDATE SKIP LOCKED,135644,noop,completed,2026-02-22T00:55:01.199683Z,2026-02-22T00:55:01.199683Z,2026-02-22T00:55:59.373483Z,2026-02-22T00:55:59.728247Z,,58173.800
11,16,FOR UPDATE SKIP LOCKED,135645,noop,completed,2026-02-22T00:55:01.201995Z,2026-02-22T00:55:01.201995Z,2026-02-22T00:55:59.431625Z,2026-02-22T00:55:59.788053Z,,58229.630
11,16,FOR UPDATE SKIP LOCKED,135646,noop,completed,2026-02-22T00:55:01.204067Z,2026-02-22T00:55:01.204067Z,2026-02-22T00:55:59.435852Z,2026-02-22T00:55:59.791255Z,,58231.785
11,16,FOR UPDATE SKIP LOCKED,135647,noop,completed,2026-02-22T00:55:01.206075Z,2026-02-22T00:55:01.206075Z,2026-02-22T00:55:59.449853Z,2026-02-22T00:55:59.810459Z,,58243.778
11,16,FOR UPDATE SKIP LOCKED,135648,noop,completed,2026-02-22T00:55:01.208244Z,2026-02-22T00:55:01.208244Z,2026-02-22T00:55:59.452708Z,2026-02-22T00:55:59.811047Z,,58244.464
11,16,FOR UPDATE SKIP LOCKED,135649,noop,completed,2026-02-22T00:55:01.210503Z,2026-02-22T00:55:01.210503Z,2026-02-22T00:55:59.470669Z,2026-02-22T00:55:59.826111Z,,58260.166
11,16,FOR UPDATE SKIP LOCKED,135650,noop,completed,2026-02-22T00:55:01.212763Z,2026-02-22T00:55:01.212763Z,2026-02-22T00:55:59.476481Z,2026-02-22T00:55:59.83205Z,,58263.718
11,16,FOR UPDATE SKIP LOCKED,135651,noop,completed,2026-02-22T00:55:01.215116Z,2026-02-22T00:55:01.215116Z,2026-02-22T00:55:59.51192Z,2026-02-22T00:55:59.867276Z,,58296.804
11,16,FOR UPDATE SKIP LOCKED,135652,noop,completed,2026-02-22T00:55:01.217771Z,2026-02-22T00:55:01.217771Z,2026-02-22T00:55:59.520007Z,2026-02-22T00:55:59.876581Z,,58302.236
11,16,FOR UPDATE SKIP LOCKED,135653,noop,completed,2026-02-22T00:55:01.220639Z,2026-02-22T00:55:01.220639Z,2026-02-22T00:55:59.523135Z,2026-02-22T00:55:59.879011Z,,58302.496
11,16,FOR UPDATE SKIP LOCKED,135654,noop,completed,2026-02-22T00:55:01.225894Z,2026-02-22T00:55:01.225894Z,2026-02-22T00:55:59.53372Z,2026-02-22T00:55:59.889633Z,,58307.826
11,16,FOR UPDATE SKIP LOCKED,135655,noop,completed,2026-02-22T00:55:01.227761Z,2026-02-22T00:55:01.227761Z,2026-02-22T00:55:59.550075Z,2026-02-22T00:55:59.904944Z,,58322.314
11,16,FOR UPDATE SKIP LOCKED,135656,noop,completed,2026-02-22T00:55:01.22966Z,2026-02-22T00:55:01.22966Z,2026-02-22T00:55:59.552391Z,2026-02-22T00:55:59.908193Z,,58322.731
11,16,FOR UPDATE SKIP LOCKED,135657,noop,completed,2026-02-22T00:55:01.2316Z,2026-02-22T00:55:01.2316Z,2026-02-22T00:55:59.622739Z,2026-02-22T00:55:59.982468Z,,58391.139
11,16,FOR UPDATE SKIP LOCKED,135658,noop,completed,2026-02-22T00:55:01.233575Z,2026-02-22T00:55:01.233575Z,2026-02-22T00:55:59.701973Z,2026-02-22T00:56:00.057874Z,,58468.398
11,16,FOR UPDATE SKIP LOCKED,135659,noop,completed,2026-02-22T00:55:01.235739Z,2026-02-22T00:55:01.235739Z,2026-02-22T00:55:59.733832Z,2026-02-22T00:56:00.091564Z,,58498.093
11,16,FOR UPDATE SKIP LOCKED,135660,noop,completed,2026-02-22T00:55:01.238094Z,2026-02-22T00:55:01.238094Z,2026-02-22T00:55:59.733861Z,2026-02-22T00:56:00.091564Z,,58495.767
11,16,FOR UPDATE SKIP LOCKED,135661,noop,completed,2026-02-22T00:55:01.240346Z,2026-02-22T00:55:01.240346Z,2026-02-22T00:55:59.791602Z,2026-02-22T00:56:00.147409Z,,58551.256
11,16,FOR UPDATE SKIP LOCKED,135662,noop,completed,2026-02-22T00:55:01.242622Z,2026-02-22T00:55:01.242622Z,2026-02-22T00:55:59.795749Z,2026-02-22T00:56:00.151197Z,,58553.127
11,16,FOR UPDATE SKIP LOCKED,135663,noop,completed,2026-02-22T00:55:01.245318Z,2026-02-22T00:55:01.245318Z,2026-02-22T00:55:59.816705Z,2026-02-22T00:56:00.171306Z,,58571.387
11,16,FOR UPDATE SKIP LOCKED,135664,noop,completed,2026-02-22T00:55:01.248072Z,2026-02-22T00:55:01.248072Z,2026-02-22T00:55:59.817252Z,2026-02-22T00:56:00.173721Z,,58569.180
11,16,FOR UPDATE SKIP LOCKED,135665,noop,completed,2026-02-22T00:55:01.25081Z,2026-02-22T00:55:01.25081Z,2026-02-22T00:55:59.831766Z,2026-02-22T00:56:00.18687Z,,58580.956
11,16,FOR UPDATE SKIP LOCKED,135666,noop,completed,2026-02-22T00:55:01.256089Z,2026-02-22T00:55:01.256089Z,2026-02-22T00:55:59.836742Z,2026-02-22T00:56:00.191969Z,,58580.653
11,16,FOR UPDATE SKIP LOCKED,135667,noop,completed,2026-02-22T00:55:01.258151Z,2026-02-22T00:55:01.258151Z,2026-02-22T00:55:59.871735Z,2026-02-22T00:56:00.230691Z,,58613.584
11,16,FOR UPDATE SKIP LOCKED,135668,noop,completed,2026-02-22T00:55:01.260091Z,2026-02-22T00:55:01.260091Z,2026-02-22T00:55:59.885409Z,2026-02-22T00:56:00.240716Z,,58625.318
11,16,FOR UPDATE SKIP LOCKED,135669,noop,completed,2026-02-22T00:55:01.26207Z,2026-02-22T00:55:01.26207Z,2026-02-22T00:55:59.885472Z,2026-02-22T00:56:00.240389Z,,58623.402
11,16,FOR UPDATE SKIP LOCKED,135670,noop,completed,2026-02-22T00:55:01.264241Z,2026-02-22T00:55:01.264241Z,2026-02-22T00:55:59.893073Z,2026-02-22T00:56:00.248552Z,,58628.832
11,16,FOR UPDATE SKIP LOCKED,135671,noop,completed,2026-02-22T00:55:01.266453Z,2026-02-22T00:55:01.266453Z,2026-02-22T00:55:59.909251Z,2026-02-22T00:56:00.264608Z,,58642.798
11,16,FOR UPDATE SKIP LOCKED,135672,noop,completed,2026-02-22T00:55:01.268677Z,2026-02-22T00:55:01.268677Z,2026-02-22T00:55:59.912527Z,2026-02-22T00:56:00.268048Z,,58643.850
11,16,FOR UPDATE SKIP LOCKED,135673,noop,completed,2026-02-22T00:55:01.27101Z,2026-02-22T00:55:01.27101Z,2026-02-22T00:55:59.98585Z,2026-02-22T00:56:00.343012Z,,58714.840
11,16,FOR UPDATE SKIP LOCKED,135674,noop,completed,2026-02-22T00:55:01.273799Z,2026-02-22T00:55:01.273799Z,2026-02-22T00:56:00.061756Z,2026-02-22T00:56:00.421281Z,,58787.957
11,16,FOR UPDATE SKIP LOCKED,135675,noop,completed,2026-02-22T00:55:01.276632Z,2026-02-22T00:55:01.276632Z,2026-02-22T00:56:00.09612Z,2026-02-22T00:56:00.452359Z,,58819.488
11,16,FOR UPDATE SKIP LOCKED,135676,noop,completed,2026-02-22T00:55:01.279506Z,2026-02-22T00:55:01.279506Z,2026-02-22T00:56:00.096317Z,2026-02-22T00:56:00.452359Z,,58816.811
11,16,FOR UPDATE SKIP LOCKED,135677,noop,completed,2026-02-22T00:55:01.284721Z,2026-02-22T00:55:01.284721Z,2026-02-22T00:56:00.153626Z,2026-02-22T00:56:00.509449Z,,58868.905
11,16,FOR UPDATE SKIP LOCKED,135678,noop,completed,2026-02-22T00:55:01.286658Z,2026-02-22T00:55:01.286658Z,2026-02-22T00:56:00.156228Z,2026-02-22T00:56:00.511832Z,,58869.570
11,16,FOR UPDATE SKIP LOCKED,135679,noop,completed,2026-02-22T00:55:01.288652Z,2026-02-22T00:55:01.288652Z,2026-02-22T00:56:00.174636Z,2026-02-22T00:56:00.530555Z,,58885.984
11,16,FOR UPDATE SKIP LOCKED,135680,noop,completed,2026-02-22T00:55:01.290689Z,2026-02-22T00:55:01.290689Z,2026-02-22T00:56:00.179132Z,2026-02-22T00:56:00.534157Z,,58888.443
11,16,FOR UPDATE SKIP LOCKED,135681,noop,completed,2026-02-22T00:55:01.292666Z,2026-02-22T00:55:01.292666Z,2026-02-22T00:56:00.190424Z,2026-02-22T00:56:00.545761Z,,58897.758
11,16,FOR UPDATE SKIP LOCKED,135682,noop,completed,2026-02-22T00:55:01.295122Z,2026-02-22T00:55:01.295122Z,2026-02-22T00:56:00.19635Z,2026-02-22T00:56:00.55208Z,,58901.228
11,16,FOR UPDATE SKIP LOCKED,135683,noop,completed,2026-02-22T00:55:01.297508Z,2026-02-22T00:55:01.297508Z,2026-02-22T00:56:00.234508Z,2026-02-22T00:56:00.590772Z,,58937.000
11,16,FOR UPDATE SKIP LOCKED,135684,noop,completed,2026-02-22T00:55:01.299858Z,2026-02-22T00:55:01.299858Z,2026-02-22T00:56:00.245532Z,2026-02-22T00:56:00.603797Z,,58945.674
11,16,FOR UPDATE SKIP LOCKED,135685,noop,completed,2026-02-22T00:55:01.302548Z,2026-02-22T00:55:01.302548Z,2026-02-22T00:56:00.245816Z,2026-02-22T00:56:00.602616Z,,58943.268
11,16,FOR UPDATE SKIP LOCKED,135686,noop,completed,2026-02-22T00:55:01.305387Z,2026-02-22T00:55:01.305387Z,2026-02-22T00:56:00.253265Z,2026-02-22T00:56:00.610405Z,,58947.878
11,16,FOR UPDATE SKIP LOCKED,135687,noop,completed,2026-02-22T00:55:01.308208Z,2026-02-22T00:55:01.308208Z,2026-02-22T00:56:00.2733Z,2026-02-22T00:56:00.632517Z,,58965.092
11,16,FOR UPDATE SKIP LOCKED,135688,noop,completed,2026-02-22T00:55:01.313395Z,2026-02-22T00:55:01.313395Z,2026-02-22T00:56:00.273594Z,2026-02-22T00:56:00.633766Z,,58960.199
11,16,FOR UPDATE SKIP LOCKED,135689,noop,completed,2026-02-22T00:55:01.315316Z,2026-02-22T00:55:01.315316Z,2026-02-22T00:56:00.347303Z,2026-02-22T00:56:00.703365Z,,59031.987
11,16,FOR UPDATE SKIP LOCKED,135690,noop,completed,2026-02-22T00:55:01.317271Z,2026-02-22T00:55:01.317271Z,2026-02-22T00:56:00.424957Z,2026-02-22T00:56:00.781838Z,,59107.686
11,16,FOR UPDATE SKIP LOCKED,135691,noop,completed,2026-02-22T00:55:01.319282Z,2026-02-22T00:55:01.319282Z,2026-02-22T00:56:00.456782Z,2026-02-22T00:56:00.814485Z,,59137.500
11,16,FOR UPDATE SKIP LOCKED,135692,noop,completed,2026-02-22T00:55:01.321429Z,2026-02-22T00:55:01.321429Z,2026-02-22T00:56:00.45731Z,2026-02-22T00:56:00.813751Z,,59135.881
11,16,FOR UPDATE SKIP LOCKED,135693,noop,completed,2026-02-22T00:55:01.323661Z,2026-02-22T00:55:01.323661Z,2026-02-22T00:56:00.513894Z,2026-02-22T00:56:00.870851Z,,59190.233
11,16,FOR UPDATE SKIP LOCKED,135694,noop,completed,2026-02-22T00:55:01.325906Z,2026-02-22T00:55:01.325906Z,2026-02-22T00:56:00.516828Z,2026-02-22T00:56:00.87303Z,,59190.922
11,16,FOR UPDATE SKIP LOCKED,135695,noop,completed,2026-02-22T00:55:01.328163Z,2026-02-22T00:55:01.328163Z,2026-02-22T00:56:00.534888Z,2026-02-22T00:56:00.893958Z,,59206.725
11,16,FOR UPDATE SKIP LOCKED,135696,noop,completed,2026-02-22T00:55:01.33053Z,2026-02-22T00:55:01.33053Z,2026-02-22T00:56:00.539094Z,2026-02-22T00:56:00.894657Z,,59208.564
11,16,FOR UPDATE SKIP LOCKED,135697,noop,completed,2026-02-22T00:55:01.333381Z,2026-02-22T00:55:01.333381Z,2026-02-22T00:56:00.550231Z,2026-02-22T00:56:00.904456Z,,59216.850
11,16,FOR UPDATE SKIP LOCKED,135698,noop,completed,2026-02-22T00:55:01.336235Z,2026-02-22T00:55:01.336235Z,2026-02-22T00:56:00.56039Z,2026-02-22T00:56:00.915818Z,,59224.155
11,16,FOR UPDATE SKIP LOCKED,135699,noop,completed,2026-02-22T00:55:01.338977Z,2026-02-22T00:55:01.338977Z,2026-02-22T00:56:00.594894Z,2026-02-22T00:56:00.949493Z,,59255.917
11,16,FOR UPDATE SKIP LOCKED,135700,noop,completed,2026-02-22T00:55:01.34419Z,2026-02-22T00:55:01.34419Z,2026-02-22T00:56:00.606804Z,2026-02-22T00:56:00.961883Z,,59262.614
11,16,FOR UPDATE SKIP LOCKED,135701,noop,completed,2026-02-22T00:55:01.346129Z,2026-02-22T00:55:01.346129Z,2026-02-22T00:56:00.608811Z,2026-02-22T00:56:00.964988Z,,59262.682
11,16,FOR UPDATE SKIP LOCKED,135702,noop,completed,2026-02-22T00:55:01.348076Z,2026-02-22T00:55:01.348076Z,2026-02-22T00:56:00.614277Z,2026-02-22T00:56:00.969487Z,,59266.201
11,16,FOR UPDATE SKIP LOCKED,135703,noop,completed,2026-02-22T00:55:01.349975Z,2026-02-22T00:55:01.349975Z,2026-02-22T00:56:00.63775Z,2026-02-22T00:56:00.993598Z,,59287.775
11,16,FOR UPDATE SKIP LOCKED,135704,noop,completed,2026-02-22T00:55:01.351927Z,2026-02-22T00:55:01.351927Z,2026-02-22T00:56:00.639864Z,2026-02-22T00:56:00.995985Z,,59287.937
11,16,FOR UPDATE SKIP LOCKED,135705,noop,completed,2026-02-22T00:55:01.354101Z,2026-02-22T00:55:01.354101Z,2026-02-22T00:56:00.707087Z,2026-02-22T00:56:01.061848Z,,59352.986
11,16,FOR UPDATE SKIP LOCKED,135706,noop,completed,2026-02-22T00:55:01.356326Z,2026-02-22T00:55:01.356326Z,2026-02-22T00:56:00.789671Z,2026-02-22T00:56:01.146191Z,,59433.345
11,16,FOR UPDATE SKIP LOCKED,135707,noop,completed,2026-02-22T00:55:01.358739Z,2026-02-22T00:55:01.358739Z,2026-02-22T00:56:00.817622Z,2026-02-22T00:56:01.177524Z,,59458.883
11,16,FOR UPDATE SKIP LOCKED,135708,noop,completed,2026-02-22T00:55:01.361101Z,2026-02-22T00:55:01.361101Z,2026-02-22T00:56:00.818709Z,2026-02-22T00:56:01.178823Z,,59457.608
11,16,FOR UPDATE SKIP LOCKED,135709,noop,completed,2026-02-22T00:55:01.363741Z,2026-02-22T00:55:01.363741Z,2026-02-22T00:56:00.875204Z,2026-02-22T00:56:01.232105Z,,59511.463
11,16,FOR UPDATE SKIP LOCKED,135710,noop,completed,2026-02-22T00:55:01.36642Z,2026-02-22T00:55:01.36642Z,2026-02-22T00:56:00.878036Z,2026-02-22T00:56:01.2346Z,,59511.616
11,16,FOR UPDATE SKIP LOCKED,135711,noop,completed,2026-02-22T00:55:01.371675Z,2026-02-22T00:55:01.371675Z,2026-02-22T00:56:00.897989Z,2026-02-22T00:56:01.256074Z,,59526.314
11,16,FOR UPDATE SKIP LOCKED,135712,noop,completed,2026-02-22T00:55:01.373589Z,2026-02-22T00:55:01.373589Z,2026-02-22T00:56:00.900666Z,2026-02-22T00:56:01.260761Z,,59527.077
11,16,FOR UPDATE SKIP LOCKED,135713,noop,completed,2026-02-22T00:55:01.375875Z,2026-02-22T00:55:01.375875Z,2026-02-22T00:56:00.908673Z,2026-02-22T00:56:01.265071Z,,59532.798
11,16,FOR UPDATE SKIP LOCKED,135714,noop,completed,2026-02-22T00:55:01.378027Z,2026-02-22T00:55:01.378027Z,2026-02-22T00:56:00.920711Z,2026-02-22T00:56:01.278123Z,,59542.684
11,16,FOR UPDATE SKIP LOCKED,135715,noop,completed,2026-02-22T00:55:01.380024Z,2026-02-22T00:55:01.380024Z,2026-02-22T00:56:00.953102Z,2026-02-22T00:56:01.308478Z,,59573.078
11,16,FOR UPDATE SKIP LOCKED,135716,noop,completed,2026-02-22T00:55:01.382175Z,2026-02-22T00:55:01.382175Z,2026-02-22T00:56:00.965712Z,2026-02-22T00:56:01.321647Z,,59583.537
11,16,FOR UPDATE SKIP LOCKED,135717,noop,completed,2026-02-22T00:55:01.384408Z,2026-02-22T00:55:01.384408Z,2026-02-22T00:56:00.971041Z,2026-02-22T00:56:01.326645Z,,59586.633
11,16,FOR UPDATE SKIP LOCKED,135718,noop,completed,2026-02-22T00:55:01.386614Z,2026-02-22T00:55:01.386614Z,2026-02-22T00:56:00.973965Z,2026-02-22T00:56:01.330907Z,,59587.351
11,16,FOR UPDATE SKIP LOCKED,135719,noop,completed,2026-02-22T00:55:01.388936Z,2026-02-22T00:55:01.388936Z,2026-02-22T00:56:00.998927Z,2026-02-22T00:56:01.354416Z,,59609.991
11,16,FOR UPDATE SKIP LOCKED,135720,noop,completed,2026-02-22T00:55:01.391634Z,2026-02-22T00:55:01.391634Z,2026-02-22T00:56:01.001568Z,2026-02-22T00:56:01.356537Z,,59609.934
11,16,FOR UPDATE SKIP LOCKED,135721,noop,completed,2026-02-22T00:55:01.394316Z,2026-02-22T00:55:01.394316Z,2026-02-22T00:56:01.065762Z,2026-02-22T00:56:01.4275Z,,59671.446
11,16,FOR UPDATE SKIP LOCKED,135722,noop,completed,2026-02-22T00:55:01.397101Z,2026-02-22T00:55:01.397101Z,2026-02-22T00:56:01.151297Z,2026-02-22T00:56:01.510202Z,,59754.196
11,16,FOR UPDATE SKIP LOCKED,135723,noop,completed,2026-02-22T00:55:01.402297Z,2026-02-22T00:55:01.402297Z,2026-02-22T00:56:01.186135Z,2026-02-22T00:56:01.544452Z,,59783.838
11,16,FOR UPDATE SKIP LOCKED,135724,noop,completed,2026-02-22T00:55:01.404174Z,2026-02-22T00:55:01.404174Z,2026-02-22T00:56:01.188422Z,2026-02-22T00:56:01.54627Z,,59784.248
11,16,FOR UPDATE SKIP LOCKED,135725,noop,completed,2026-02-22T00:55:01.406081Z,2026-02-22T00:55:01.406081Z,2026-02-22T00:56:01.240105Z,2026-02-22T00:56:01.597311Z,,59834.024
11,16,FOR UPDATE SKIP LOCKED,135726,noop,completed,2026-02-22T00:55:01.408155Z,2026-02-22T00:55:01.408155Z,2026-02-22T00:56:01.242896Z,2026-02-22T00:56:01.600101Z,,59834.741
11,16,FOR UPDATE SKIP LOCKED,135727,noop,completed,2026-02-22T00:55:01.410349Z,2026-02-22T00:55:01.410349Z,2026-02-22T00:56:01.264078Z,2026-02-22T00:56:01.62268Z,,59853.729
11,16,FOR UPDATE SKIP LOCKED,135728,noop,completed,2026-02-22T00:55:01.412638Z,2026-02-22T00:55:01.412638Z,2026-02-22T00:56:01.269447Z,2026-02-22T00:56:01.627304Z,,59856.809
11,16,FOR UPDATE SKIP LOCKED,135729,noop,completed,2026-02-22T00:55:01.414924Z,2026-02-22T00:55:01.414924Z,2026-02-22T00:56:01.274926Z,2026-02-22T00:56:01.633199Z,,59860.002
11,16,FOR UPDATE SKIP LOCKED,135730,noop,completed,2026-02-22T00:55:01.417218Z,2026-02-22T00:55:01.417218Z,2026-02-22T00:56:01.28552Z,2026-02-22T00:56:01.646313Z,,59868.302
11,16,FOR UPDATE SKIP LOCKED,135731,noop,completed,2026-02-22T00:55:01.419819Z,2026-02-22T00:55:01.419819Z,2026-02-22T00:56:01.318922Z,2026-02-22T00:56:01.675051Z,,59899.103
11,16,FOR UPDATE SKIP LOCKED,135732,noop,completed,2026-02-22T00:55:01.422516Z,2026-02-22T00:55:01.422516Z,2026-02-22T00:56:01.328472Z,2026-02-22T00:56:01.686053Z,,59905.956
11,16,FOR UPDATE SKIP LOCKED,135733,noop,completed,2026-02-22T00:55:01.425258Z,2026-02-22T00:55:01.425258Z,2026-02-22T00:56:01.334558Z,2026-02-22T00:56:01.692766Z,,59909.300
11,16,FOR UPDATE SKIP LOCKED,135734,noop,completed,2026-02-22T00:55:01.430466Z,2026-02-22T00:55:01.430466Z,2026-02-22T00:56:01.33922Z,2026-02-22T00:56:01.695798Z,,59908.754
11,16,FOR UPDATE SKIP LOCKED,135735,noop,completed,2026-02-22T00:55:01.432374Z,2026-02-22T00:55:01.432374Z,2026-02-22T00:56:01.359881Z,2026-02-22T00:56:01.716579Z,,59927.507
11,16,FOR UPDATE SKIP LOCKED,135736,noop,completed,2026-02-22T00:55:01.434326Z,2026-02-22T00:55:01.434326Z,2026-02-22T00:56:01.364186Z,2026-02-22T00:56:01.720019Z,,59929.860
11,16,FOR UPDATE SKIP LOCKED,135737,noop,completed,2026-02-22T00:55:01.436261Z,2026-02-22T00:55:01.436261Z,2026-02-22T00:56:01.43417Z,2026-02-22T00:56:01.791204Z,,59997.909
11,16,FOR UPDATE SKIP LOCKED,135738,noop,completed,2026-02-22T00:55:01.438276Z,2026-02-22T00:55:01.438276Z,2026-02-22T00:56:01.516668Z,2026-02-22T00:56:01.873485Z,,60078.392
11,16,FOR UPDATE SKIP LOCKED,135739,noop,completed,2026-02-22T00:55:01.440464Z,2026-02-22T00:55:01.440464Z,2026-02-22T00:56:01.551648Z,2026-02-22T00:56:01.909905Z,,60111.184
11,16,FOR UPDATE SKIP LOCKED,135740,noop,completed,2026-02-22T00:55:01.442687Z,2026-02-22T00:55:01.442687Z,2026-02-22T00:56:01.556286Z,2026-02-22T00:56:01.91479Z,,60113.599
11,16,FOR UPDATE SKIP LOCKED,135741,noop,completed,2026-02-22T00:55:01.445203Z,2026-02-22T00:55:01.445203Z,2026-02-22T00:56:01.60569Z,2026-02-22T00:56:01.962607Z,,60160.487
11,16,FOR UPDATE SKIP LOCKED,135742,noop,completed,2026-02-22T00:55:01.447847Z,2026-02-22T00:55:01.447847Z,2026-02-22T00:56:01.607855Z,2026-02-22T00:56:01.964617Z,,60160.008
11,16,FOR UPDATE SKIP LOCKED,135743,noop,completed,2026-02-22T00:55:01.450522Z,2026-02-22T00:55:01.450522Z,2026-02-22T00:56:01.629921Z,2026-02-22T00:56:01.989815Z,,60179.399
11,16,FOR UPDATE SKIP LOCKED,135744,noop,completed,2026-02-22T00:55:01.453281Z,2026-02-22T00:55:01.453281Z,2026-02-22T00:56:01.634929Z,2026-02-22T00:56:01.99217Z,,60181.648
11,16,FOR UPDATE SKIP LOCKED,135745,noop,completed,2026-02-22T00:55:01.458531Z,2026-02-22T00:55:01.458531Z,2026-02-22T00:56:01.639913Z,2026-02-22T00:56:02.001758Z,,60181.382
11,16,FOR UPDATE SKIP LOCKED,135746,noop,completed,2026-02-22T00:55:01.460347Z,2026-02-22T00:55:01.460347Z,2026-02-22T00:56:01.653358Z,2026-02-22T00:56:02.010876Z,,60193.011
11,16,FOR UPDATE SKIP LOCKED,135747,noop,completed,2026-02-22T00:55:01.462255Z,2026-02-22T00:55:01.462255Z,2026-02-22T00:56:01.681423Z,2026-02-22T00:56:02.042032Z,,60219.168
11,16,FOR UPDATE SKIP LOCKED,135748,noop,completed,2026-02-22T00:55:01.464131Z,2026-02-22T00:55:01.464131Z,2026-02-22T00:56:01.697167Z,2026-02-22T00:56:02.053815Z,,60233.036
11,16,FOR UPDATE SKIP LOCKED,135749,noop,completed,2026-02-22T00:55:01.466125Z,2026-02-22T00:55:01.466125Z,2026-02-22T00:56:01.70216Z,2026-02-22T00:56:02.058694Z,,60236.035
11,16,FOR UPDATE SKIP LOCKED,135750,noop,completed,2026-02-22T00:55:01.468312Z,2026-02-22T00:55:01.468312Z,2026-02-22T00:56:01.70402Z,2026-02-22T00:56:02.061365Z,,60235.708
11,16,FOR UPDATE SKIP LOCKED,135751,noop,completed,2026-02-22T00:55:01.470479Z,2026-02-22T00:55:01.470479Z,2026-02-22T00:56:01.723696Z,2026-02-22T00:56:02.081711Z,,60253.217
11,16,FOR UPDATE SKIP LOCKED,135752,noop,completed,2026-02-22T00:55:01.472756Z,2026-02-22T00:55:01.472756Z,2026-02-22T00:56:01.726673Z,2026-02-22T00:56:02.083673Z,,60253.917
11,16,FOR UPDATE SKIP LOCKED,135753,noop,completed,2026-02-22T00:55:01.475231Z,2026-02-22T00:55:01.475231Z,2026-02-22T00:56:01.796046Z,2026-02-22T00:56:02.153619Z,,60320.815
11,16,FOR UPDATE SKIP LOCKED,135754,noop,completed,2026-02-22T00:55:01.478055Z,2026-02-22T00:55:01.478055Z,2026-02-22T00:56:01.88017Z,2026-02-22T00:56:02.237363Z,,60402.115
11,16,FOR UPDATE SKIP LOCKED,135755,noop,completed,2026-02-22T00:55:01.48109Z,2026-02-22T00:55:01.48109Z,2026-02-22T00:56:01.917725Z,2026-02-22T00:56:02.276706Z,,60436.635
11,16,FOR UPDATE SKIP LOCKED,135756,noop,completed,2026-02-22T00:55:01.486386Z,2026-02-22T00:55:01.486386Z,2026-02-22T00:56:01.922649Z,2026-02-22T00:56:02.280303Z,,60436.263
11,16,FOR UPDATE SKIP LOCKED,135757,noop,completed,2026-02-22T00:55:01.488331Z,2026-02-22T00:55:01.488331Z,2026-02-22T00:56:01.973412Z,2026-02-22T00:56:02.330576Z,,60485.081
11,16,FOR UPDATE SKIP LOCKED,135758,noop,completed,2026-02-22T00:55:01.49027Z,2026-02-22T00:55:01.49027Z,2026-02-22T00:56:01.976209Z,2026-02-22T00:56:02.333091Z,,60485.939
11,16,FOR UPDATE SKIP LOCKED,135759,noop,completed,2026-02-22T00:55:01.492183Z,2026-02-22T00:55:01.492183Z,2026-02-22T00:56:01.996827Z,2026-02-22T00:56:02.358267Z,,60504.644
11,16,FOR UPDATE SKIP LOCKED,135760,noop,completed,2026-02-22T00:55:01.494163Z,2026-02-22T00:55:01.494163Z,2026-02-22T00:56:02.000513Z,2026-02-22T00:56:02.359285Z,,60506.350
11,16,FOR UPDATE SKIP LOCKED,135761,noop,completed,2026-02-22T00:55:01.496389Z,2026-02-22T00:55:01.496389Z,2026-02-22T00:56:02.008978Z,2026-02-22T00:56:02.36833Z,,60512.589
11,16,FOR UPDATE SKIP LOCKED,135762,noop,completed,2026-02-22T00:55:01.49863Z,2026-02-22T00:55:01.49863Z,2026-02-22T00:56:02.017322Z,2026-02-22T00:56:02.37525Z,,60518.692
11,16,FOR UPDATE SKIP LOCKED,135763,noop,completed,2026-02-22T00:55:01.500906Z,2026-02-22T00:55:01.500906Z,2026-02-22T00:56:02.049229Z,2026-02-22T00:56:02.406086Z,,60548.323
11,16,FOR UPDATE SKIP LOCKED,135764,noop,completed,2026-02-22T00:55:01.503221Z,2026-02-22T00:55:01.503221Z,2026-02-22T00:56:02.062565Z,2026-02-22T00:56:02.418202Z,,60559.344
11,16,FOR UPDATE SKIP LOCKED,135765,noop,completed,2026-02-22T00:55:01.505842Z,2026-02-22T00:55:01.505842Z,2026-02-22T00:56:02.069814Z,2026-02-22T00:56:02.427962Z,,60563.972
11,16,FOR UPDATE SKIP LOCKED,135766,noop,completed,2026-02-22T00:55:01.50856Z,2026-02-22T00:55:01.50856Z,2026-02-22T00:56:02.070135Z,2026-02-22T00:56:02.42706Z,,60561.575
11,16,FOR UPDATE SKIP LOCKED,135767,noop,completed,2026-02-22T00:55:01.511283Z,2026-02-22T00:55:01.511283Z,2026-02-22T00:56:02.089818Z,2026-02-22T00:56:02.450798Z,,60578.535
11,16,FOR UPDATE SKIP LOCKED,135768,noop,completed,2026-02-22T00:55:01.51661Z,2026-02-22T00:55:01.51661Z,2026-02-22T00:56:02.09261Z,2026-02-22T00:56:02.450596Z,,60576.000
11,16,FOR UPDATE SKIP LOCKED,135769,noop,completed,2026-02-22T00:55:01.518578Z,2026-02-22T00:55:01.518578Z,2026-02-22T00:56:02.163025Z,2026-02-22T00:56:02.520115Z,,60644.447
11,16,FOR UPDATE SKIP LOCKED,135770,noop,completed,2026-02-22T00:55:01.520703Z,2026-02-22T00:55:01.520703Z,2026-02-22T00:56:02.244547Z,2026-02-22T00:56:02.604291Z,,60723.844
