case_id,worker_mode,label,polling_interval_ms,lottery,notify_winners,worker_count,dequeue_calls,dequeue_empty,id,payload_name,job_type,status,created_at,enqueued_at,dequeued_at,completed_at,failed_at,latency_ms
1,polling,polling_50ms,50,0,0,1,5622,4622,180954,job-953,noop,completed,2026-02-22T01:05:08.917847Z,2026-02-22T01:05:08.917847Z,2026-02-22T01:05:08.956234Z,2026-02-22T01:05:08.960785Z,,38.387
1,polling,polling_50ms,50,0,0,1,5622,4622,180955,job-954,noop,completed,2026-02-22T01:05:09.173815Z,2026-02-22T01:05:09.173815Z,2026-02-22T01:05:09.186631Z,2026-02-22T01:05:09.192023Z,,12.816
1,polling,polling_50ms,50,0,0,1,5622,4622,180956,job-955,noop,completed,2026-02-22T01:05:09.429466Z,2026-02-22T01:05:09.429466Z,2026-02-22T01:05:09.47541Z,2026-02-22T01:05:09.479873Z,,45.944
1,polling,polling_50ms,50,0,0,1,5622,4622,180957,job-956,noop,completed,2026-02-22T01:05:09.68381Z,2026-02-22T01:05:09.68381Z,2026-02-22T01:05:09.705069Z,2026-02-22T01:05:09.710675Z,,21.259
1,polling,polling_50ms,50,0,0,1,5622,4622,180958,job-957,noop,completed,2026-02-22T01:05:09.938345Z,2026-02-22T01:05:09.938345Z,2026-02-22T01:05:09.982899Z,2026-02-22T01:05:09.986529Z,,44.554
1,polling,polling_50ms,50,0,0,1,5622,4622,180959,job-958,noop,completed,2026-02-22T01:05:10.192021Z,2026-02-22T01:05:10.192021Z,2026-02-22T01:05:10.201035Z,2026-02-22T01:05:10.207667Z,,9.014
1,polling,polling_50ms,50,0,0,1,5622,4622,180960,job-959,noop,completed,2026-02-22T01:05:10.445956Z,2026-02-22T01:05:10.445956Z,2026-02-22T01:05:10.474151Z,2026-02-22T01:05:10.477417Z,,28.195
1,polling,polling_50ms,50,0,0,1,5622,4622,180961,job-960,noop,completed,2026-02-22T01:05:10.698565Z,2026-02-22T01:05:10.698565Z,2026-02-22T01:05:10.744994Z,2026-02-22T01:05:10.748452Z,,46.429
1,polling,polling_50ms,50,0,0,1,5622,4622,180962,job-961,noop,completed,2026-02-22T01:05:10.952361Z,2026-02-22T01:05:10.952361Z,2026-02-22T01:05:10.96541Z,2026-02-22T01:05:10.96927Z,,13.049
1,polling,polling_50ms,50,0,0,1,5622,4622,180963,job-962,noop,completed,2026-02-22T01:05:11.206109Z,2026-02-22T01:05:11.206109Z,2026-02-22T01:05:11.237083Z,2026-02-22T01:05:11.243933Z,,30.974
1,polling,polling_50ms,50,0,0,1,5622,4622,180964,job-963,noop,completed,2026-02-22T01:05:11.460256Z,2026-02-22T01:05:11.460256Z,2026-02-22T01:05:11.511435Z,2026-02-22T01:05:11.51463Z,,51.179
1,polling,polling_50ms,50,0,0,1,5622,4622,180965,job-964,noop,completed,2026-02-22T01:05:11.713023Z,2026-02-22T01:05:11.713023Z,2026-02-22T01:05:11.729529Z,2026-02-22T01:05:11.73278Z,,16.506
1,polling,polling_50ms,50,0,0,1,5622,4622,180966,job-965,noop,completed,2026-02-22T01:05:11.9659Z,2026-02-22T01:05:11.9659Z,2026-02-22T01:05:11.999629Z,2026-02-22T01:05:12.003406Z,,33.729
1,polling,polling_50ms,50,0,0,1,5622,4622,180967,job-966,noop,completed,2026-02-22T01:05:12.219881Z,2026-02-22T01:05:12.219881Z,2026-02-22T01:05:12.274033Z,2026-02-22T01:05:12.277526Z,,54.152
1,polling,polling_50ms,50,0,0,1,5622,4622,180968,job-967,noop,completed,2026-02-22T01:05:12.472609Z,2026-02-22T01:05:12.472609Z,2026-02-22T01:05:12.491347Z,2026-02-22T01:05:12.494963Z,,18.738
1,polling,polling_50ms,50,0,0,1,5622,4622,180969,job-968,noop,completed,2026-02-22T01:05:12.72606Z,2026-02-22T01:05:12.72606Z,2026-02-22T01:05:12.76041Z,2026-02-22T01:05:12.763298Z,,34.350
1,polling,polling_50ms,50,0,0,1,5622,4622,180970,job-969,noop,completed,2026-02-22T01:05:12.982471Z,2026-02-22T01:05:12.982471Z,2026-02-22T01:05:13.029553Z,2026-02-22T01:05:13.032697Z,,47.082
1,polling,polling_50ms,50,0,0,1,5622,4622,180971,job-970,noop,completed,2026-02-22T01:05:13.23586Z,2026-02-22T01:05:13.23586Z,2026-02-22T01:05:13.247039Z,2026-02-22T01:05:13.250475Z,,11.179
1,polling,polling_50ms,50,0,0,1,5622,4622,180972,job-971,noop,completed,2026-02-22T01:05:13.488891Z,2026-02-22T01:05:13.488891Z,2026-02-22T01:05:13.517648Z,2026-02-22T01:05:13.521491Z,,28.757
1,polling,polling_50ms,50,0,0,1,5622,4622,180973,job-972,noop,completed,2026-02-22T01:05:13.743009Z,2026-02-22T01:05:13.743009Z,2026-02-22T01:05:13.791976Z,2026-02-22T01:05:13.794817Z,,48.967
1,polling,polling_50ms,50,0,0,1,5622,4622,180974,job-973,noop,completed,2026-02-22T01:05:13.995505Z,2026-02-22T01:05:13.995505Z,2026-02-22T01:05:14.008581Z,2026-02-22T01:05:14.011961Z,,13.076
1,polling,polling_50ms,50,0,0,1,5622,4622,180975,job-974,noop,completed,2026-02-22T01:05:14.248532Z,2026-02-22T01:05:14.248532Z,2026-02-22T01:05:14.278113Z,2026-02-22T01:05:14.281742Z,,29.581
1,polling,polling_50ms,50,0,0,1,5622,4622,180976,job-975,noop,completed,2026-02-22T01:05:14.502201Z,2026-02-22T01:05:14.502201Z,2026-02-22T01:05:14.548656Z,2026-02-22T01:05:14.551575Z,,46.455
1,polling,polling_50ms,50,0,0,1,5622,4622,180977,job-976,noop,completed,2026-02-22T01:05:14.759247Z,2026-02-22T01:05:14.759247Z,2026-02-22T01:05:14.768812Z,2026-02-22T01:05:14.774707Z,,9.565
1,polling,polling_50ms,50,0,0,1,5622,4622,180978,job-977,noop,completed,2026-02-22T01:05:15.013993Z,2026-02-22T01:05:15.013993Z,2026-02-22T01:05:15.059216Z,2026-02-22T01:05:15.064498Z,,45.223
1,polling,polling_50ms,50,0,0,1,5622,4622,180979,job-978,noop,completed,2026-02-22T01:05:15.268723Z,2026-02-22T01:05:15.268723Z,2026-02-22T01:05:15.290213Z,2026-02-22T01:05:15.29549Z,,21.490
1,polling,polling_50ms,50,0,0,1,5622,4622,180980,job-979,noop,completed,2026-02-22T01:05:15.526318Z,2026-02-22T01:05:15.526318Z,2026-02-22T01:05:15.581809Z,2026-02-22T01:05:15.586221Z,,55.491
1,polling,polling_50ms,50,0,0,1,5622,4622,180981,job-980,noop,completed,2026-02-22T01:05:15.780519Z,2026-02-22T01:05:15.780519Z,2026-02-22T01:05:15.812045Z,2026-02-22T01:05:15.816671Z,,31.526
1,polling,polling_50ms,50,0,0,1,5622,4622,180982,job-981,noop,completed,2026-02-22T01:05:16.034364Z,2026-02-22T01:05:16.034364Z,2026-02-22T01:05:16.042337Z,2026-02-22T01:05:16.047291Z,,7.973
1,polling,polling_50ms,50,0,0,1,5622,4622,180983,job-982,noop,completed,2026-02-22T01:05:16.288927Z,2026-02-22T01:05:16.288927Z,2026-02-22T01:05:16.330375Z,2026-02-22T01:05:16.338238Z,,41.448
1,polling,polling_50ms,50,0,0,1,5622,4622,180984,job-983,noop,completed,2026-02-22T01:05:16.544282Z,2026-02-22T01:05:16.544282Z,2026-02-22T01:05:16.564259Z,2026-02-22T01:05:16.568724Z,,19.977
1,polling,polling_50ms,50,0,0,1,5622,4622,180985,job-984,noop,completed,2026-02-22T01:05:16.798273Z,2026-02-22T01:05:16.798273Z,2026-02-22T01:05:16.849467Z,2026-02-22T01:05:16.854265Z,,51.194
1,polling,polling_50ms,50,0,0,1,5622,4622,180986,job-985,noop,completed,2026-02-22T01:05:17.052923Z,2026-02-22T01:05:17.052923Z,2026-02-22T01:05:17.08073Z,2026-02-22T01:05:17.085996Z,,27.807
1,polling,polling_50ms,50,0,0,1,5622,4622,180987,job-986,noop,completed,2026-02-22T01:05:17.308028Z,2026-02-22T01:05:17.308028Z,2026-02-22T01:05:17.369433Z,2026-02-22T01:05:17.374167Z,,61.405
1,polling,polling_50ms,50,0,0,1,5622,4622,180988,job-987,noop,completed,2026-02-22T01:05:17.56587Z,2026-02-22T01:05:17.56587Z,2026-02-22T01:05:17.601112Z,2026-02-22T01:05:17.60575Z,,35.242
1,polling,polling_50ms,50,0,0,1,5622,4622,180989,job-988,noop,completed,2026-02-22T01:05:17.819655Z,2026-02-22T01:05:17.819655Z,2026-02-22T01:05:17.834403Z,2026-02-22T01:05:17.839631Z,,14.748
1,polling,polling_50ms,50,0,0,1,5622,4622,180990,job-989,noop,completed,2026-02-22T01:05:18.074833Z,2026-02-22T01:05:18.074833Z,2026-02-22T01:05:18.125848Z,2026-02-22T01:05:18.130268Z,,51.015
1,polling,polling_50ms,50,0,0,1,5622,4622,180991,job-990,noop,completed,2026-02-22T01:05:18.328607Z,2026-02-22T01:05:18.328607Z,2026-02-22T01:05:18.356049Z,2026-02-22T01:05:18.361112Z,,27.442
1,polling,polling_50ms,50,0,0,1,5622,4622,180992,job-991,noop,completed,2026-02-22T01:05:18.583373Z,2026-02-22T01:05:18.583373Z,2026-02-22T01:05:18.590005Z,2026-02-22T01:05:18.595302Z,,6.632
1,polling,polling_50ms,50,0,0,1,5622,4622,180993,job-992,noop,completed,2026-02-22T01:05:18.838409Z,2026-02-22T01:05:18.838409Z,2026-02-22T01:05:18.87718Z,2026-02-22T01:05:18.882342Z,,38.771
1,polling,polling_50ms,50,0,0,1,5622,4622,180994,job-993,noop,completed,2026-02-22T01:05:19.093095Z,2026-02-22T01:05:19.093095Z,2026-02-22T01:05:19.112659Z,2026-02-22T01:05:19.1168Z,,19.564
1,polling,polling_50ms,50,0,0,1,5622,4622,180995,job-994,noop,completed,2026-02-22T01:05:19.346978Z,2026-02-22T01:05:19.346978Z,2026-02-22T01:05:19.397256Z,2026-02-22T01:05:19.402129Z,,50.278
1,polling,polling_50ms,50,0,0,1,5622,4622,180996,job-995,noop,completed,2026-02-22T01:05:19.601382Z,2026-02-22T01:05:19.601382Z,2026-02-22T01:05:19.629884Z,2026-02-22T01:05:19.635034Z,,28.502
1,polling,polling_50ms,50,0,0,1,5622,4622,180997,job-996,noop,completed,2026-02-22T01:05:19.856444Z,2026-02-22T01:05:19.856444Z,2026-02-22T01:05:19.864168Z,2026-02-22T01:05:19.869248Z,,7.724
1,polling,polling_50ms,50,0,0,1,5622,4622,180998,job-997,noop,completed,2026-02-22T01:05:20.110857Z,2026-02-22T01:05:20.110857Z,2026-02-22T01:05:20.151189Z,2026-02-22T01:05:20.155877Z,,40.332
1,polling,polling_50ms,50,0,0,1,5622,4622,180999,job-998,noop,completed,2026-02-22T01:05:20.365386Z,2026-02-22T01:05:20.365386Z,2026-02-22T01:05:20.382006Z,2026-02-22T01:05:20.387206Z,,16.620
1,polling,polling_50ms,50,0,0,1,5622,4622,181000,job-999,noop,completed,2026-02-22T01:05:20.619841Z,2026-02-22T01:05:20.619841Z,2026-02-22T01:05:20.668661Z,2026-02-22T01:05:20.677203Z,,48.820
2,polling,polling_50ms,50,0,0,4,19747,18747,181001,job-0,noop,completed,2026-02-22T01:05:24.920509Z,2026-02-22T01:05:24.920509Z,2026-02-22T01:05:24.97402Z,2026-02-22T01:05:24.981973Z,,53.511
2,polling,polling_50ms,50,0,0,4,19747,18747,181002,job-1,noop,completed,2026-02-22T01:05:25.178674Z,2026-02-22T01:05:25.178674Z,2026-02-22T01:05:25.185765Z,2026-02-22T01:05:25.18981Z,,7.091
2,polling,polling_50ms,50,0,0,4,19747,18747,181003,job-2,noop,completed,2026-02-22T01:05:25.433092Z,2026-02-22T01:05:25.433092Z,2026-02-22T01:05:25.458715Z,2026-02-22T01:05:25.464209Z,,25.623
2,polling,polling_50ms,50,0,0,4,19747,18747,181004,job-3,noop,completed,2026-02-22T01:05:25.687798Z,2026-02-22T01:05:25.687798Z,2026-02-22T01:05:25.730685Z,2026-02-22T01:05:25.73718Z,,42.887
2,polling,polling_50ms,50,0,0,4,19747,18747,181005,job-4,noop,completed,2026-02-22T01:05:25.942554Z,2026-02-22T01:05:25.942554Z,2026-02-22T01:05:25.950802Z,2026-02-22T01:05:25.960082Z,,8.248
2,polling,polling_50ms,50,0,0,4,19747,18747,181006,job-5,noop,completed,2026-02-22T01:05:26.19747Z,2026-02-22T01:05:26.19747Z,2026-02-22T01:05:26.218009Z,2026-02-22T01:05:26.223478Z,,20.539
2,polling,polling_50ms,50,0,0,4,19747,18747,181007,job-6,noop,completed,2026-02-22T01:05:26.451586Z,2026-02-22T01:05:26.451586Z,2026-02-22T01:05:26.486866Z,2026-02-22T01:05:26.491526Z,,35.280
2,polling,polling_50ms,50,0,0,4,19747,18747,181008,job-7,noop,completed,2026-02-22T01:05:26.706001Z,2026-02-22T01:05:26.706001Z,2026-02-22T01:05:26.7114Z,2026-02-22T01:05:26.716633Z,,5.399
2,polling,polling_50ms,50,0,0,4,19747,18747,181009,job-8,noop,completed,2026-02-22T01:05:26.961126Z,2026-02-22T01:05:26.961126Z,2026-02-22T01:05:26.98089Z,2026-02-22T01:05:26.986497Z,,19.764
2,polling,polling_50ms,50,0,0,4,19747,18747,181010,job-9,noop,completed,2026-02-22T01:05:27.219225Z,2026-02-22T01:05:27.219225Z,2026-02-22T01:05:27.231033Z,2026-02-22T01:05:27.235914Z,,11.808
