case_id,worker_count,lock_mode,timestamp,timestamp_ms,workers_idle,workers_fetching,workers_processing
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:53.575914573Z,1771721453575,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:53.676570657Z,1771721453676,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:53.776715273Z,1771721453776,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:53.876933408Z,1771721453876,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:53.977225082Z,1771721453977,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.077661236Z,1771721454077,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.177756718Z,1771721454177,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.278113092Z,1771721454278,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.378455114Z,1771721454378,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.479556274Z,1771721454479,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.580190763Z,1771721454580,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.680548822Z,1771721454680,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.780994419Z,1771721454780,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.88112968Z,1771721454881,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:54.981415202Z,1771721454981,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.081841389Z,1771721455081,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.182892934Z,1771721455182,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.283656605Z,1771721455283,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.383953438Z,1771721455383,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.484271864Z,1771721455484,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.584829126Z,1771721455584,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.684920883Z,1771721455684,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.785263068Z,1771721455785,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.885651754Z,1771721455885,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:55.985962569Z,1771721455985,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.086248437Z,1771721456086,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.186657564Z,1771721456186,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.2868883Z,1771721456286,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.387162871Z,1771721456387,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.487494201Z,1771721456487,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.587660936Z,1771721456587,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.68773069Z,1771721456687,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.788031612Z,1771721456788,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.888326423Z,1771721456888,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:56.988394436Z,1771721456988,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.08922662Z,1771721457089,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.189509576Z,1771721457189,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.289786013Z,1771721457289,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.390473751Z,1771721457390,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.491549827Z,1771721457491,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.591772541Z,1771721457591,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.692512354Z,1771721457692,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.793497484Z,1771721457793,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.893704939Z,1771721457893,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:57.993913968Z,1771721457993,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.09446935Z,1771721458094,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.195521311Z,1771721458195,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.295722355Z,1771721458295,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.396454646Z,1771721458396,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.496593504Z,1771721458496,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.596877345Z,1771721458596,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.697101297Z,1771721458697,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.798149628Z,1771721458798,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.898580508Z,1771721458898,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:58.998801738Z,1771721458998,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.098965557Z,1771721459098,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.199074004Z,1771721459199,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.299283656Z,1771721459299,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.399509697Z,1771721459399,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.500288207Z,1771721459500,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.601270053Z,1771721459601,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.701517075Z,1771721459701,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.80177995Z,1771721459801,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:50:59.902641072Z,1771721459902,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.003643047Z,1771721460003,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.103852993Z,1771721460103,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.204589425Z,1771721460204,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.305000891Z,1771721460305,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.405203039Z,1771721460405,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.505460151Z,1771721460505,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.60553278Z,1771721460605,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.706043043Z,1771721460706,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.806291118Z,1771721460806,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:00.90675727Z,1771721460906,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.007481442Z,1771721461007,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.108192Z,1771721461108,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.208436461Z,1771721461208,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.308926202Z,1771721461308,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.409807058Z,1771721461409,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.510033574Z,1771721461510,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.610262553Z,1771721461610,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.711083853Z,1771721461711,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.81114483Z,1771721461811,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:01.911389587Z,1771721461911,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.012285943Z,1771721462012,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.112981035Z,1771721462112,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.21327627Z,1771721462213,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.313576043Z,1771721462313,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.414040817Z,1771721462414,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.514842243Z,1771721462514,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.615153053Z,1771721462615,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.715916775Z,1771721462715,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.815977175Z,1771721462815,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:02.916417597Z,1771721462916,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.016694554Z,1771721463016,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.117614941Z,1771721463117,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.218137306Z,1771721463218,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.318455149Z,1771721463318,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.418785122Z,1771721463418,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.519621342Z,1771721463519,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.620559858Z,1771721463620,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.720884702Z,1771721463720,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.821713255Z,1771721463821,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:03.922481584Z,1771721463922,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.022774298Z,1771721464022,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.123085712Z,1771721464123,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.224002188Z,1771721464224,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.324190342Z,1771721464324,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.424487922Z,1771721464424,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.524816485Z,1771721464524,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.625419976Z,1771721464625,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.725510703Z,1771721464725,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.825812747Z,1771721464825,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:04.926280774Z,1771721464926,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.026956266Z,1771721465026,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.12734577Z,1771721465127,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.22764594Z,1771721465227,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.328664247Z,1771721465328,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.429479441Z,1771721465429,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.529773982Z,1771721465529,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.630116078Z,1771721465630,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.730860568Z,1771721465730,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.830994699Z,1771721465830,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:05.931301684Z,1771721465931,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.031672743Z,1771721466031,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.131803093Z,1771721466131,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.23209463Z,1771721466232,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.332440649Z,1771721466332,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.433056078Z,1771721466433,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.53417205Z,1771721466534,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.634500346Z,1771721466634,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.734559937Z,1771721466734,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.835277997Z,1771721466835,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:06.936371375Z,1771721466936,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.036771876Z,1771721467036,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.137460432Z,1771721467137,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.238345713Z,1771721467238,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.338659839Z,1771721467338,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.438964058Z,1771721467438,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.539756319Z,1771721467539,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.640136076Z,1771721467640,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.740427147Z,1771721467740,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.841471059Z,1771721467841,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:07.942016262Z,1771721467942,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.042346703Z,1771721468042,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.142610603Z,1771721468142,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.243281545Z,1771721468243,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.344413603Z,1771721468344,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.444751986Z,1771721468444,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.545083739Z,1771721468545,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.646154092Z,1771721468646,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.74685583Z,1771721468746,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.847263806Z,1771721468847,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:08.94771545Z,1771721468947,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.048792321Z,1771721469048,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.149097422Z,1771721469149,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.249397208Z,1771721469249,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.350294575Z,1771721469350,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.451026996Z,1771721469451,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.551331227Z,1771721469551,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.652031369Z,1771721469652,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.752676696Z,1771721469752,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.85282324Z,1771721469852,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:09.953103027Z,1771721469953,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.054125393Z,1771721470054,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.154839514Z,1771721470154,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.255083463Z,1771721470255,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.355298209Z,1771721470355,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.456093127Z,1771721470456,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.557027916Z,1771721470557,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.657262977Z,1771721470657,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.757923412Z,1771721470757,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.858867387Z,1771721470858,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:10.959102336Z,1771721470959,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.05935184Z,1771721471059,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.159380969Z,1771721471159,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.259445469Z,1771721471259,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.359687323Z,1771721471359,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.460683054Z,1771721471460,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.561110835Z,1771721471561,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.661364263Z,1771721471661,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.761620413Z,1771721471761,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.861716357Z,1771721471861,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:11.962413401Z,1771721471962,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.0626169Z,1771721472062,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.162834639Z,1771721472162,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.263232269Z,1771721472263,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.364049514Z,1771721472364,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.464274475Z,1771721472464,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.564864199Z,1771721472564,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.665843427Z,1771721472665,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.766089166Z,1771721472766,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.866338738Z,1771721472866,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:12.967373782Z,1771721472967,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.067772225Z,1771721473067,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.167996498Z,1771721473167,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.268654145Z,1771721473268,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.369328681Z,1771721473369,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.46953425Z,1771721473469,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.569748319Z,1771721473569,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.669847368Z,1771721473669,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.770392292Z,1771721473770,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.870637158Z,1771721473870,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:13.971181341Z,1771721473971,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.071300203Z,1771721474071,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.17227724Z,1771721474172,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.272440323Z,1771721474272,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.373087597Z,1771721474373,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.474136189Z,1771721474474,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.574376329Z,1771721474574,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.675507719Z,1771721474675,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.776345124Z,1771721474776,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.877009935Z,1771721474877,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:14.97738491Z,1771721474977,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.078375629Z,1771721475078,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.179407237Z,1771721475179,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.279703726Z,1771721475279,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.379996863Z,1771721475379,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.481016711Z,1771721475481,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.5812457Z,1771721475581,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.681568411Z,1771721475681,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.781998513Z,1771721475781,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.882758451Z,1771721475882,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:15.983499352Z,1771721475983,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.083798838Z,1771721476083,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.184715386Z,1771721476184,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.28565936Z,1771721476285,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.386070551Z,1771721476386,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.486491741Z,1771721476486,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.587104267Z,1771721476587,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.688097316Z,1771721476688,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.788420172Z,1771721476788,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.888979716Z,1771721476888,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:16.989426315Z,1771721476989,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.089736076Z,1771721477089,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.190141023Z,1771721477190,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.290514266Z,1771721477290,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.390993787Z,1771721477390,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.491298362Z,1771721477491,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.591613864Z,1771721477591,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.691862086Z,1771721477691,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.792828816Z,1771721477792,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.893236282Z,1771721477893,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:17.993690321Z,1771721477993,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.094689938Z,1771721478094,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.194971491Z,1771721478194,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.295353897Z,1771721478295,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.396080622Z,1771721478396,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.497036774Z,1771721478497,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.597425014Z,1771721478597,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.697991107Z,1771721478697,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.798766999Z,1771721478798,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:18.899955709Z,1771721478899,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.00024454Z,1771721479000,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.100973336Z,1771721479100,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.201248293Z,1771721479201,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.301553029Z,1771721479301,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.401891283Z,1771721479401,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.502791617Z,1771721479502,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.602990629Z,1771721479602,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.703365254Z,1771721479703,0,0,1
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.804281737Z,1771721479804,0,1,0
8,1,FOR UPDATE SKIP LOCKED,2026-02-22T00:51:19.905044014Z,1771721479905,0,0,1
