case_label,total_jobs,completed_jobs,failed_jobs,lost_jobs,job_id,payload_name,job_type,status,attempts,last_error,created_at,enqueued_at,dequeued_at,completed_at,failed_at
with_outage_error_rate_0,100,100,0,0,204250,job-46,noop,completed,1,,2026-02-22T02:10:19.567281Z,2026-02-22T02:10:19.567281Z,2026-02-22T02:10:24.773915Z,2026-02-22T02:10:25.586842Z,
with_outage_error_rate_0,100,100,0,0,204251,job-47,noop,completed,1,,2026-02-22T02:10:19.570045Z,2026-02-22T02:10:19.570045Z,2026-02-22T02:10:24.80413Z,2026-02-22T02:10:25.614732Z,
with_outage_error_rate_0,100,100,0,0,204252,job-48,noop,completed,1,,2026-02-22T02:10:19.573329Z,2026-02-22T02:10:19.573329Z,2026-02-22T02:10:25.564041Z,2026-02-22T02:10:26.370527Z,
with_outage_error_rate_0,100,100,0,0,204253,job-49,noop,completed,1,,2026-02-22T02:10:19.576319Z,2026-02-22T02:10:19.576319Z,2026-02-22T02:10:25.581818Z,2026-02-22T02:10:26.394271Z,
with_outage_error_rate_0,100,100,0,0,204254,job-50,noop,completed,1,,2026-02-22T02:10:19.579347Z,2026-02-22T02:10:19.579347Z,2026-02-22T02:10:25.591127Z,2026-02-22T02:10:26.40599Z,
with_outage_error_rate_0,100,100,0,0,204255,job-51,noop,completed,1,,2026-02-22T02:10:19.582217Z,2026-02-22T02:10:19.582217Z,2026-02-22T02:10:25.592163Z,2026-02-22T02:10:26.40464Z,
with_outage_error_rate_0,100,100,0,0,204256,job-52,noop,completed,1,,2026-02-22T02:10:19.585553Z,2026-02-22T02:10:19.585553Z,2026-02-22T02:10:25.59752Z,2026-02-22T02:10:26.414398Z,
with_outage_error_rate_0,100,100,0,0,204257,job-53,noop,completed,1,,2026-02-22T02:10:19.58881Z,2026-02-22T02:10:19.58881Z,2026-02-22T02:10:25.600006Z,2026-02-22T02:10:26.407417Z,
with_outage_error_rate_0,100,100,0,0,204258,job-54,noop,completed,1,,2026-02-22T02:10:19.592229Z,2026-02-22T02:10:19.592229Z,2026-02-22T02:10:25.602514Z,2026-02-22T02:10:26.415918Z,
with_outage_error_rate_0,100,100,0,0,204259,job-55,noop,completed,1,,2026-02-22T02:10:19.598042Z,2026-02-22T02:10:19.598042Z,2026-02-22T02:10:25.619928Z,2026-02-22T02:10:26.42731Z,
with_outage_error_rate_0,100,100,0,0,204260,job-56,noop,completed,1,,2026-02-22T02:10:19.600515Z,2026-02-22T02:10:19.600515Z,2026-02-22T02:10:26.375915Z,2026-02-22T02:10:27.18345Z,
with_outage_error_rate_0,100,100,0,0,204261,job-57,noop,completed,1,,2026-02-22T02:10:19.603313Z,2026-02-22T02:10:19.603313Z,2026-02-22T02:10:26.399643Z,2026-02-22T02:10:27.20595Z,
with_outage_error_rate_0,100,100,0,0,204262,job-58,noop,completed,1,,2026-02-22T02:10:19.605913Z,2026-02-22T02:10:19.605913Z,2026-02-22T02:10:26.41044Z,2026-02-22T02:10:27.218578Z,
with_outage_error_rate_0,100,100,0,0,204263,job-59,noop,completed,1,,2026-02-22T02:10:19.609131Z,2026-02-22T02:10:19.609131Z,2026-02-22T02:10:26.414639Z,2026-02-22T02:10:27.22212Z,
with_outage_error_rate_0,100,100,0,0,204264,job-60,noop,completed,1,,2026-02-22T02:10:19.612079Z,2026-02-22T02:10:19.612079Z,2026-02-22T02:10:26.416926Z,2026-02-22T02:10:27.227656Z,
with_outage_error_rate_0,100,100,0,0,204265,job-61,noop,completed,1,,2026-02-22T02:10:19.615067Z,2026-02-22T02:10:19.615067Z,2026-02-22T02:10:26.421468Z,2026-02-22T02:10:27.231798Z,
with_outage_error_rate_0,100,100,0,0,204266,job-62,noop,completed,1,,2026-02-22T02:10:19.617969Z,2026-02-22T02:10:19.617969Z,2026-02-22T02:10:26.424065Z,2026-02-22T02:10:27.234431Z,
with_outage_error_rate_0,100,100,0,0,204267,job-63,noop,completed,1,,2026-02-22T02:10:19.621537Z,2026-02-22T02:10:19.621537Z,2026-02-22T02:10:26.432435Z,2026-02-22T02:10:27.244226Z,
with_outage_error_rate_0,100,100,0,0,204268,job-64,noop,completed,1,,2026-02-22T02:10:19.625072Z,2026-02-22T02:10:19.625072Z,2026-02-22T02:10:27.191978Z,2026-02-22T02:10:27.998783Z,
with_outage_error_rate_0,100,100,0,0,204269,job-65,noop,completed,1,,2026-02-22T02:10:19.628402Z,2026-02-22T02:10:19.628402Z,2026-02-22T02:10:27.210684Z,2026-02-22T02:10:28.017424Z,
with_outage_error_rate_0,100,100,0,0,204270,job-66,noop,completed,1,,2026-02-22T02:10:19.634424Z,2026-02-22T02:10:19.634424Z,2026-02-22T02:10:27.224789Z,2026-02-22T02:10:28.033995Z,
with_outage_error_rate_0,100,100,0,0,204271,job-67,noop,completed,1,,2026-02-22T02:10:19.637288Z,2026-02-22T02:10:19.637288Z,2026-02-22T02:10:27.230487Z,2026-02-22T02:10:28.038903Z,
with_outage_error_rate_0,100,100,0,0,204272,job-68,noop,completed,1,,2026-02-22T02:10:19.639721Z,2026-02-22T02:10:19.639721Z,2026-02-22T02:10:27.237351Z,2026-02-22T02:10:28.049906Z,
with_outage_error_rate_0,100,100,0,0,204273,job-69,noop,completed,1,,2026-02-22T02:10:19.642364Z,2026-02-22T02:10:19.642364Z,2026-02-22T02:10:27.242454Z,2026-02-22T02:10:28.052527Z,
with_outage_error_rate_0,100,100,0,0,204274,job-70,noop,completed,1,,2026-02-22T02:10:19.64492Z,2026-02-22T02:10:19.64492Z,2026-02-22T02:10:27.245257Z,2026-02-22T02:10:28.051908Z,
with_outage_error_rate_0,100,100,0,0,204275,job-71,noop,completed,1,,2026-02-22T02:10:19.64771Z,2026-02-22T02:10:19.64771Z,2026-02-22T02:10:27.249765Z,2026-02-22T02:10:28.057268Z,
with_outage_error_rate_0,100,100,0,0,204276,job-72,noop,completed,1,,2026-02-22T02:10:19.650555Z,2026-02-22T02:10:19.650555Z,2026-02-22T02:10:28.00387Z,2026-02-22T02:10:28.811291Z,
with_outage_error_rate_0,100,100,0,0,204277,job-73,noop,completed,1,,2026-02-22T02:10:19.653472Z,2026-02-22T02:10:19.653472Z,2026-02-22T02:10:28.022519Z,2026-02-22T02:10:28.829736Z,
with_outage_error_rate_0,100,100,0,0,204278,job-74,noop,completed,1,,2026-02-22T02:10:19.656804Z,2026-02-22T02:10:19.656804Z,2026-02-22T02:10:28.042856Z,2026-02-22T02:10:28.852942Z,
with_outage_error_rate_0,100,100,0,0,204279,job-75,noop,completed,1,,2026-02-22T02:10:19.660283Z,2026-02-22T02:10:19.660283Z,2026-02-22T02:10:28.045665Z,2026-02-22T02:10:28.854729Z,
with_outage_error_rate_0,100,100,0,0,204280,job-76,noop,completed,1,,2026-02-22T02:10:19.663564Z,2026-02-22T02:10:19.663564Z,2026-02-22T02:10:28.057469Z,2026-02-22T02:10:28.866933Z,
with_outage_error_rate_0,100,100,0,0,204281,job-77,noop,completed,1,,2026-02-22T02:10:19.669718Z,2026-02-22T02:10:19.669718Z,2026-02-22T02:10:28.061622Z,2026-02-22T02:10:28.87236Z,
with_outage_error_rate_0,100,100,0,0,204282,job-78,noop,completed,1,,2026-02-22T02:10:19.672364Z,2026-02-22T02:10:19.672364Z,2026-02-22T02:10:28.062586Z,2026-02-22T02:10:28.873491Z,
with_outage_error_rate_0,100,100,0,0,204283,job-79,noop,completed,1,,2026-02-22T02:10:19.67517Z,2026-02-22T02:10:19.67517Z,2026-02-22T02:10:28.065057Z,2026-02-22T02:10:28.875252Z,
with_outage_error_rate_0,100,100,0,0,204284,job-80,noop,completed,1,,2026-02-22T02:10:19.67779Z,2026-02-22T02:10:19.67779Z,2026-02-22T02:10:28.817161Z,2026-02-22T02:10:29.627667Z,
with_outage_error_rate_0,100,100,0,0,204285,job-81,noop,completed,1,,2026-02-22T02:10:19.680468Z,2026-02-22T02:10:19.680468Z,2026-02-22T02:10:28.835535Z,2026-02-22T02:10:29.642529Z,
with_outage_error_rate_0,100,100,0,0,204286,job-82,noop,completed,1,,2026-02-22T02:10:19.683308Z,2026-02-22T02:10:19.683308Z,2026-02-22T02:10:28.860989Z,2026-02-22T02:10:29.667902Z,
with_outage_error_rate_0,100,100,0,0,204287,job-83,noop,completed,1,,2026-02-22T02:10:19.686291Z,2026-02-22T02:10:19.686291Z,2026-02-22T02:10:28.863198Z,2026-02-22T02:10:29.671471Z,
with_outage_error_rate_0,100,100,0,0,204288,job-84,noop,completed,1,,2026-02-22T02:10:19.689347Z,2026-02-22T02:10:19.689347Z,2026-02-22T02:10:28.877644Z,2026-02-22T02:10:29.687867Z,
with_outage_error_rate_0,100,100,0,0,204289,job-85,noop,completed,1,,2026-02-22T02:10:19.693101Z,2026-02-22T02:10:19.693101Z,2026-02-22T02:10:28.88009Z,2026-02-22T02:10:29.690925Z,
with_outage_error_rate_0,100,100,0,0,204290,job-86,noop,completed,1,,2026-02-22T02:10:19.696419Z,2026-02-22T02:10:19.696419Z,2026-02-22T02:10:28.882704Z,2026-02-22T02:10:29.692992Z,
with_outage_error_rate_0,100,100,0,0,204291,job-87,noop,completed,1,,2026-02-22T02:10:19.699669Z,2026-02-22T02:10:19.699669Z,2026-02-22T02:10:28.884491Z,2026-02-22T02:10:29.694111Z,
with_outage_error_rate_0,100,100,0,0,204292,job-88,noop,completed,1,,2026-02-22T02:10:19.705495Z,2026-02-22T02:10:19.705495Z,2026-02-22T02:10:29.633212Z,2026-02-22T02:10:30.43952Z,
with_outage_error_rate_0,100,100,0,0,204293,job-89,noop,completed,1,,2026-02-22T02:10:19.707992Z,2026-02-22T02:10:19.707992Z,2026-02-22T02:10:29.647232Z,2026-02-22T02:10:30.452988Z,
with_outage_error_rate_0,100,100,0,0,204294,job-90,noop,completed,1,,2026-02-22T02:10:19.710672Z,2026-02-22T02:10:19.710672Z,2026-02-22T02:10:29.67376Z,2026-02-22T02:10:30.480096Z,
with_outage_error_rate_0,100,100,0,0,204295,job-91,noop,completed,1,,2026-02-22T02:10:19.713287Z,2026-02-22T02:10:19.713287Z,2026-02-22T02:10:29.677612Z,2026-02-22T02:10:30.483863Z,
with_outage_error_rate_0,100,100,0,0,204296,job-92,noop,completed,1,,2026-02-22T02:10:19.715794Z,2026-02-22T02:10:19.715794Z,2026-02-22T02:10:29.694649Z,2026-02-22T02:10:30.504352Z,
with_outage_error_rate_0,100,100,0,0,204297,job-93,noop,completed,1,,2026-02-22T02:10:19.718501Z,2026-02-22T02:10:19.718501Z,2026-02-22T02:10:29.700136Z,2026-02-22T02:10:30.507323Z,
with_outage_error_rate_0,100,100,0,0,204298,job-94,noop,completed,1,,2026-02-22T02:10:19.721332Z,2026-02-22T02:10:19.721332Z,2026-02-22T02:10:29.702997Z,2026-02-22T02:10:30.511332Z,
with_outage_error_rate_0,100,100,0,0,204299,job-95,noop,completed,1,,2026-02-22T02:10:19.724229Z,2026-02-22T02:10:19.724229Z,2026-02-22T02:10:29.702997Z,2026-02-22T02:10:30.511332Z,
with_outage_error_rate_0,100,100,0,0,204300,job-96,noop,completed,1,,2026-02-22T02:10:19.727242Z,2026-02-22T02:10:19.727242Z,2026-02-22T02:10:30.444666Z,2026-02-22T02:10:31.250723Z,
with_outage_error_rate_0,100,100,0,0,204301,job-97,noop,completed,1,,2026-02-22T02:10:19.730489Z,2026-02-22T02:10:19.730489Z,2026-02-22T02:10:30.458023Z,2026-02-22T02:10:31.263754Z,
with_outage_error_rate_0,100,100,0,0,204302,job-98,noop,completed,1,,2026-02-22T02:10:19.73369Z,2026-02-22T02:10:19.73369Z,2026-02-22T02:10:30.486957Z,2026-02-22T02:10:31.292734Z,
with_outage_error_rate_0,100,100,0,0,204303,job-99,noop,completed,1,,2026-02-22T02:10:19.737184Z,2026-02-22T02:10:19.737184Z,2026-02-22T02:10:30.489685Z,2026-02-22T02:10:31.295859Z,
with_outage_error_rate_100,100,0,100,0,204304,job-0,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.63964Z,2026-02-22T02:11:31.667593Z,2026-02-22T02:11:33.705351Z,,2026-02-22T02:11:34.510596Z
with_outage_error_rate_100,100,0,100,0,204305,job-1,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.643843Z,2026-02-22T02:11:31.698819Z,2026-02-22T02:11:33.747977Z,,2026-02-22T02:11:34.555702Z
with_outage_error_rate_100,100,0,100,0,204306,job-2,noop,failed,5,done trying,2026-02-22T02:10:54.647547Z,2026-02-22T02:11:31.700394Z,2026-02-22T02:11:33.761786Z,,2026-02-22T02:11:34.565981Z
with_outage_error_rate_100,100,0,100,0,204307,job-3,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.650835Z,2026-02-22T02:11:31.740586Z,2026-02-22T02:11:33.77155Z,,2026-02-22T02:11:34.576183Z
with_outage_error_rate_100,100,0,100,0,204308,job-4,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.654241Z,2026-02-22T02:11:32.080966Z,2026-02-22T02:11:34.096075Z,,2026-02-22T02:11:34.901283Z
with_outage_error_rate_100,100,0,100,0,204309,job-5,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.6577Z,2026-02-22T02:11:32.127621Z,2026-02-22T02:11:34.13513Z,,2026-02-22T02:11:34.94108Z
with_outage_error_rate_100,100,0,100,0,204310,job-6,noop,failed,5,refusing to complete,2026-02-22T02:10:54.663867Z,2026-02-22T02:11:32.139285Z,2026-02-22T02:11:34.171911Z,,2026-02-22T02:11:34.979933Z
with_outage_error_rate_100,100,0,100,0,204311,job-7,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.66647Z,2026-02-22T02:11:32.148557Z,2026-02-22T02:11:34.514005Z,,2026-02-22T02:11:35.318952Z
with_outage_error_rate_100,100,0,100,0,204312,job-8,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.669163Z,2026-02-22T02:11:32.475393Z,2026-02-22T02:11:34.558191Z,,2026-02-22T02:11:35.362718Z
with_outage_error_rate_100,100,0,100,0,204313,job-9,noop,failed,5,done trying,2026-02-22T02:10:54.671714Z,2026-02-22T02:11:32.507836Z,2026-02-22T02:11:34.568566Z,,2026-02-22T02:11:35.373566Z
with_outage_error_rate_100,100,0,100,0,204314,job-10,noop,failed,5,success was never an option,2026-02-22T02:10:54.674773Z,2026-02-22T02:11:32.893425Z,2026-02-22T02:11:34.904597Z,,2026-02-22T02:11:35.712704Z
with_outage_error_rate_100,100,0,100,0,204315,job-11,noop,failed,5,could not not fail,2026-02-22T02:10:54.677867Z,2026-02-22T02:11:32.935881Z,2026-02-22T02:11:34.944787Z,,2026-02-22T02:11:35.749348Z
with_outage_error_rate_100,100,0,100,0,204316,job-12,noop,failed,5,refusing to complete,2026-02-22T02:10:54.680696Z,2026-02-22T02:11:32.94859Z,2026-02-22T02:11:34.982547Z,,2026-02-22T02:11:35.787563Z
with_outage_error_rate_100,100,0,100,0,204317,job-13,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.68416Z,2026-02-22T02:11:32.95593Z,2026-02-22T02:11:35.321908Z,,2026-02-22T02:11:36.127038Z
with_outage_error_rate_100,100,0,100,0,204318,job-14,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.687491Z,2026-02-22T02:11:33.284045Z,2026-02-22T02:11:35.365725Z,,2026-02-22T02:11:36.171014Z
with_outage_error_rate_100,100,0,100,0,204319,job-15,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.690934Z,2026-02-22T02:11:33.318431Z,2026-02-22T02:11:35.377025Z,,2026-02-22T02:11:36.181179Z
with_outage_error_rate_100,100,0,100,0,204320,job-16,noop,failed,5,refusing to complete,2026-02-22T02:10:54.694319Z,2026-02-22T02:11:33.701761Z,2026-02-22T02:11:35.71544Z,,2026-02-22T02:11:36.520203Z
with_outage_error_rate_100,100,0,100,0,204321,job-17,noop,failed,5,done trying,2026-02-22T02:10:54.700572Z,2026-02-22T02:11:33.743889Z,2026-02-22T02:11:35.754028Z,,2026-02-22T02:11:36.561913Z
with_outage_error_rate_100,100,0,100,0,204322,job-18,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.703052Z,2026-02-22T02:11:33.757505Z,2026-02-22T02:11:35.791236Z,,2026-02-22T02:11:36.599273Z
with_outage_error_rate_100,100,0,100,0,204323,job-19,noop,failed,5,error about an error,2026-02-22T02:10:54.705566Z,2026-02-22T02:11:34.092667Z,2026-02-22T02:11:36.130494Z,,2026-02-22T02:11:36.93734Z
with_outage_error_rate_100,100,0,100,0,204324,job-20,noop,failed,5,could not not fail,2026-02-22T02:10:54.708316Z,2026-02-22T02:11:34.1304Z,2026-02-22T02:11:36.177464Z,,2026-02-22T02:11:36.983869Z
with_outage_error_rate_100,100,0,100,0,204325,job-21,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.711487Z,2026-02-22T02:11:34.167767Z,2026-02-22T02:11:36.183692Z,,2026-02-22T02:11:36.991545Z
with_outage_error_rate_100,100,0,100,0,204326,job-22,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.714708Z,2026-02-22T02:11:34.131762Z,2026-02-22T02:11:36.196643Z,,2026-02-22T02:11:37.003526Z
with_outage_error_rate_100,100,0,100,0,204327,job-23,noop,failed,5,error about an error,2026-02-22T02:10:54.717473Z,2026-02-22T02:11:35.384036Z,2026-02-22T02:11:37.388313Z,,2026-02-22T02:11:38.19626Z
with_outage_error_rate_100,100,0,100,0,204328,job-24,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.720303Z,2026-02-22T02:11:35.752462Z,2026-02-22T02:11:37.754383Z,,2026-02-22T02:11:38.564481Z
with_outage_error_rate_100,100,0,100,0,204329,job-25,noop,failed,5,refusing to complete,2026-02-22T02:10:54.723714Z,2026-02-22T02:11:36.192798Z,2026-02-22T02:11:38.199896Z,,2026-02-22T02:11:39.007799Z
with_outage_error_rate_100,100,0,100,0,204330,job-26,noop,failed,5,done trying,2026-02-22T02:10:54.727242Z,2026-02-22T02:11:36.564183Z,2026-02-22T02:11:38.568317Z,,2026-02-22T02:11:39.37512Z
with_outage_error_rate_100,100,0,100,0,204331,job-27,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.730587Z,2026-02-22T02:11:37.332054Z,2026-02-22T02:11:39.379669Z,,2026-02-22T02:11:40.187413Z
with_outage_error_rate_100,100,0,100,0,204332,job-28,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.736713Z,2026-02-22T02:11:40.63687Z,2026-02-22T02:11:42.642308Z,,2026-02-22T02:11:43.448097Z
with_outage_error_rate_100,100,0,100,0,204333,job-29,noop,failed,5,error about an error,2026-02-22T02:10:54.739274Z,2026-02-22T02:11:43.077998Z,2026-02-22T02:11:45.111749Z,,2026-02-22T02:11:45.915967Z
with_outage_error_rate_100,100,0,100,0,204334,job-30,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.741842Z,2026-02-22T02:11:43.087419Z,2026-02-22T02:11:45.146714Z,,2026-02-22T02:11:45.951143Z
with_outage_error_rate_100,100,0,100,0,204335,job-31,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.744382Z,2026-02-22T02:11:43.094618Z,2026-02-22T02:11:45.150564Z,,2026-02-22T02:11:45.955515Z
with_outage_error_rate_100,100,0,100,0,204336,job-32,noop,failed,5,error about an error,2026-02-22T02:10:54.747485Z,2026-02-22T02:11:43.492295Z,2026-02-22T02:11:45.507076Z,,2026-02-22T02:11:46.311775Z
with_outage_error_rate_100,100,0,100,0,204337,job-33,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.75052Z,2026-02-22T02:11:43.521134Z,2026-02-22T02:11:45.523386Z,,2026-02-22T02:11:46.328466Z
with_outage_error_rate_100,100,0,100,0,204338,job-34,noop,failed,5,done trying,2026-02-22T02:10:54.753477Z,2026-02-22T02:11:43.526669Z,2026-02-22T02:11:45.876578Z,,2026-02-22T02:11:46.681223Z
with_outage_error_rate_100,100,0,100,0,204339,job-35,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.756686Z,2026-02-22T02:11:43.842756Z,2026-02-22T02:11:45.918495Z,,2026-02-22T02:11:46.722953Z
with_outage_error_rate_100,100,0,100,0,204340,job-36,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.760314Z,2026-02-22T02:11:43.886426Z,2026-02-22T02:11:45.954056Z,,2026-02-22T02:11:46.759066Z
with_outage_error_rate_100,100,0,100,0,204341,job-37,noop,failed,5,error about an error,2026-02-22T02:10:54.763733Z,2026-02-22T02:11:43.895603Z,2026-02-22T02:11:45.958365Z,,2026-02-22T02:11:46.76425Z
with_outage_error_rate_100,100,0,100,0,204342,job-38,noop,failed,5,success was never an option,2026-02-22T02:10:54.767266Z,2026-02-22T02:11:44.300137Z,2026-02-22T02:11:46.31772Z,,2026-02-22T02:11:47.122392Z
with_outage_error_rate_100,100,0,100,0,204343,job-39,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.770679Z,2026-02-22T02:11:44.329509Z,2026-02-22T02:11:46.329881Z,,2026-02-22T02:11:47.134052Z
with_outage_error_rate_100,100,0,100,0,204344,job-40,noop,failed,5,done trying,2026-02-22T02:10:54.777114Z,2026-02-22T02:11:10.523271Z,2026-02-22T02:11:12.973466Z,,2026-02-22T02:11:13.782266Z
with_outage_error_rate_100,100,0,100,0,204345,job-41,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.779636Z,2026-02-22T02:11:10.533535Z,2026-02-22T02:11:12.983695Z,,2026-02-22T02:11:13.792004Z
with_outage_error_rate_100,100,0,100,0,204346,job-42,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.782285Z,2026-02-22T02:11:10.550461Z,2026-02-22T02:11:12.993833Z,,2026-02-22T02:11:13.801489Z
with_outage_error_rate_100,100,0,100,0,204347,job-43,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.785368Z,2026-02-22T02:11:10.566319Z,2026-02-22T02:11:13.017233Z,,2026-02-22T02:11:13.825568Z
with_outage_error_rate_100,100,0,100,0,204348,job-44,noop,failed,5,could not not fail,2026-02-22T02:10:54.788192Z,2026-02-22T02:11:10.566208Z,2026-02-22T02:11:13.021468Z,,2026-02-22T02:11:13.832259Z
with_outage_error_rate_100,100,0,100,0,204349,job-45,noop,failed,5,could not not fail,2026-02-22T02:10:54.791175Z,2026-02-22T02:11:10.586197Z,2026-02-22T02:11:13.030367Z,,2026-02-22T02:11:13.8387Z
with_outage_error_rate_100,100,0,100,0,204350,job-46,noop,failed,5,error about an error,2026-02-22T02:10:54.794168Z,2026-02-22T02:11:10.598867Z,2026-02-22T02:11:13.045543Z,,2026-02-22T02:11:13.853026Z
with_outage_error_rate_100,100,0,100,0,204351,job-47,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.797651Z,2026-02-22T02:11:10.601268Z,2026-02-22T02:11:13.049081Z,,2026-02-22T02:11:13.860639Z
with_outage_error_rate_100,100,0,100,0,204352,job-48,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.801632Z,2026-02-22T02:11:11.331933Z,2026-02-22T02:11:13.791455Z,,2026-02-22T02:11:14.598371Z
with_outage_error_rate_100,100,0,100,0,204353,job-49,noop,failed,5,refusing to complete,2026-02-22T02:10:54.805033Z,2026-02-22T02:11:11.34244Z,2026-02-22T02:11:13.796939Z,,2026-02-22T02:11:14.606634Z
with_outage_error_rate_100,100,0,100,0,204354,job-50,noop,failed,5,error about an error,2026-02-22T02:10:54.808515Z,2026-02-22T02:11:11.35998Z,2026-02-22T02:11:13.806462Z,,2026-02-22T02:11:14.614048Z
with_outage_error_rate_100,100,0,100,0,204355,job-51,noop,failed,5,success was never an option,2026-02-22T02:10:54.814703Z,2026-02-22T02:11:11.379563Z,2026-02-22T02:11:13.831774Z,,2026-02-22T02:11:14.666458Z
with_outage_error_rate_100,100,0,100,0,204356,job-52,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.817395Z,2026-02-22T02:11:11.380266Z,2026-02-22T02:11:13.838697Z,,2026-02-22T02:11:14.666522Z
with_outage_error_rate_100,100,0,100,0,204357,job-53,noop,failed,5,success was never an option,2026-02-22T02:10:54.820026Z,2026-02-22T02:11:11.397804Z,2026-02-22T02:11:13.844462Z,,2026-02-22T02:11:14.668481Z
with_outage_error_rate_100,100,0,100,0,204358,job-54,noop,failed,5,could not not fail,2026-02-22T02:10:54.822942Z,2026-02-22T02:11:11.408644Z,2026-02-22T02:11:13.860697Z,,2026-02-22T02:11:14.669994Z
with_outage_error_rate_100,100,0,100,0,204359,job-55,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.826287Z,2026-02-22T02:11:12.148099Z,2026-02-22T02:11:14.604088Z,,2026-02-22T02:11:15.411816Z
with_outage_error_rate_100,100,0,100,0,204360,job-56,noop,failed,5,done trying,2026-02-22T02:10:54.829611Z,2026-02-22T02:11:12.155668Z,2026-02-22T02:11:14.612437Z,,2026-02-22T02:11:15.422621Z
with_outage_error_rate_100,100,0,100,0,204361,job-57,noop,failed,5,error about an error,2026-02-22T02:10:54.832765Z,2026-02-22T02:11:12.171403Z,2026-02-22T02:11:14.675811Z,,2026-02-22T02:11:15.489384Z
with_outage_error_rate_100,100,0,100,0,204362,job-58,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.83627Z,2026-02-22T02:11:12.190327Z,2026-02-22T02:11:14.678169Z,,2026-02-22T02:11:15.485829Z
with_outage_error_rate_100,100,0,100,0,204363,job-59,noop,failed,5,could not not fail,2026-02-22T02:10:54.839704Z,2026-02-22T02:11:12.191847Z,2026-02-22T02:11:14.678875Z,,2026-02-22T02:11:15.490322Z
with_outage_error_rate_100,100,0,100,0,204364,job-60,noop,failed,5,could not not fail,2026-02-22T02:10:54.843243Z,2026-02-22T02:11:12.207555Z,2026-02-22T02:11:14.679728Z,,2026-02-22T02:11:15.489384Z
with_outage_error_rate_100,100,0,100,0,204365,job-61,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.846919Z,2026-02-22T02:11:12.224655Z,2026-02-22T02:11:14.687925Z,,2026-02-22T02:11:15.499708Z
with_outage_error_rate_100,100,0,100,0,204366,job-62,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.853629Z,2026-02-22T02:11:12.226685Z,2026-02-22T02:11:15.417824Z,,2026-02-22T02:11:16.22901Z
with_outage_error_rate_100,100,0,100,0,204367,job-63,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.858306Z,2026-02-22T02:11:12.96616Z,2026-02-22T02:11:15.426463Z,,2026-02-22T02:11:16.235867Z
with_outage_error_rate_100,100,0,100,0,204368,job-64,noop,failed,5,error about an error,2026-02-22T02:10:54.862845Z,2026-02-22T02:11:12.975933Z,2026-02-22T02:11:15.431413Z,,2026-02-22T02:11:16.239383Z
with_outage_error_rate_100,100,0,100,0,204369,job-65,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.865467Z,2026-02-22T02:11:12.98675Z,2026-02-22T02:11:15.495557Z,,2026-02-22T02:11:16.305117Z
with_outage_error_rate_100,100,0,100,0,204370,job-66,noop,failed,5,refusing to complete,2026-02-22T02:10:54.867875Z,2026-02-22T02:11:13.008515Z,2026-02-22T02:11:15.498799Z,,2026-02-22T02:11:16.308256Z
with_outage_error_rate_100,100,0,100,0,204371,job-67,noop,failed,5,could not not fail,2026-02-22T02:10:54.870419Z,2026-02-22T02:11:13.009579Z,2026-02-22T02:11:15.499426Z,,2026-02-22T02:11:16.309405Z
with_outage_error_rate_100,100,0,100,0,204372,job-68,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.87316Z,2026-02-22T02:11:13.022546Z,2026-02-22T02:11:15.502198Z,,2026-02-22T02:11:16.311552Z
